dataset,predrule0,predimprt0,predrule1,predimprt1,same
qt,IF age > 4.075000047683716 AND nrev <= 4.5400002002716064 AND rsexp > 130.25 THEN defect = False,[0.6923325382251928],IF ndev <= 17.9399995803833 AND age > 2.9550000429153442 AND nrev <= 2.9850000143051147 THEN defect = False,[0.3511601951268164],False
qt,IF nrev > 0.2499999925494194 AND rtime <= 17.09000015258789 THEN defect = True,[0.1417397854699567],IF la > -88.84000015258789 AND hcmt > 8.899999618530273 THEN defect = True,[0.12620634525997826],False
qt,IF age > -9.639999866485596 AND nrev <= 1.524999976158142 THEN defect = False,[0.05926249586220721],IF rsexp > 474.55999755859375 AND nrev <= 2.2649999856948853 THEN defect = False,[0.1859239969159856],False
qt,IF ns <= 1.7549999952316284 THEN defect = True,[0.09226987496079891],IF nrev > 1.8949999809265137 AND app <= 2.8850001096725464 THEN defect = True,[0.06131607856353268],False
qt,IF ld > 6.379999876022339 AND ndev <= 16.59999942779541 AND rsexp > 503.2100067138672 THEN defect = False,[0.1531629302440018],IF ndev <= 32.390000343322754 AND rsexp > 439.45001220703125 AND nrev <= 1.9950000047683716 THEN defect = False,[0.12986753591012412],False
qt,IF age > -7.190000057220459 AND asexp > 1651.675048828125 THEN defect = False,[0.08259558261861483],IF la <= 67.89500045776367 AND asexp > 1646.3099975585938 THEN defect = False,[0.08041792348286984],False
qt,IF age > 5.244999885559082 AND nrev <= 1.524999976158142 THEN defect = False,[4.7602601182819906e-24],IF ndev <= 16.65499973297119 AND hcmt <= 3.899999976158142 AND age > 4.525000095367432 THEN defect = False,[4.109326859958856e-24],False
qt,IF hcmt <= 3.509999990463257 AND age > -1.3100000023841858 THEN defect = False,[0.16412277911089299],IF ndev <= 56.849998474121094 AND age > 3.6600000858306885 AND nrev <= 4.664999961853027 THEN defect = False,[0.9606574822471025],False
qt,IF rsexp <= 95.66999816894531 THEN defect = True,[0.04396881615925997],IF rsexp <= 137.4550018310547 AND nd > -4.0299999713897705 THEN defect = True,[0.20502380681482227],False
qt,IF la > -167.375 AND rsexp <= 1857.625 THEN defect = True,[0.10167528451483147],IF rtime > -14.40500020980835 AND asexp > 7.275000095367432 THEN defect = True,[0.45239360762472736],False
qt,IF nrev > 3.215000033378601 AND age <= 40.260000228881836 THEN defect = True,[0.5620704504603856],IF age <= 33.625 AND rtime <= 53.46000099182129 AND ndev > 8.59499979019165 THEN defect = True,[0.20918233314427007],False
qt,IF age <= 11.079999923706055 AND ndev > 12.474999904632568 THEN defect = True,[2.005533337080827e-23],IF age <= 13.605000019073486 AND ndev > 11.079999923706055 THEN defect = True,[1.5377816480999595e-23],False
qt,IF nrev <= 1.3700000047683716 AND rsexp > 156.53500366210938 AND age > 0.5099999904632568 THEN defect = False,[0.24552141697334773],IF la <= 124.30500030517578 AND hcmt <= 2.774999976158142 AND rsexp > 25.575000762939453 THEN defect = False,[0.4266129019701621],False
qt,IF la <= 311.0500030517578 AND age > 4.5350000858306885 AND ndev <= 62.47500228881836 THEN defect = False,[0.3182424290649396],IF ndev <= 51.82500076293945 AND rtime > -48.31500053405762 AND nrev <= 2.4250000715255737 THEN defect = False,[0.37160639056981487],False
qt,IF age > 20.914999961853027 AND nrev <= 3.7549999952316284 AND age > 9.779999732971191 THEN defect = False,[1.8904805636781253e-23],IF hcmt <= 7.039999961853027 AND age > 23.100000381469727 THEN defect = False,[1.679137146495369e-23],False
qt,IF rsexp > 572.8199768066406 AND ndev <= 12.994999885559082 THEN defect = False,[0.4025807990419696],IF ndev <= 10.150000095367432 AND rsexp > 323.52500915527344 THEN defect = False,[0.4746266119014185],False
qt,IF ndev > 5.759999990463257 AND nrev > 0.9749999940395355 AND age <= 16.635000228881836 THEN defect = True,[0.12509796313854868],IF ndev <= 7.789999961853027 AND nrev <= 1.5850000381469727 AND asexp <= 1527.1799926757812 THEN defect = True,[0.12812125866399496],False
qt,IF nrev <= 1.3149999976158142 AND age <= 4.255000114440918 AND rsexp <= 550.114990234375 THEN defect = True,[0.11426110914475258],IF nrev > 0.4650000035762787 AND age <= 6.865000009536743 AND ndev > 3.1549999713897705 THEN defect = True,[0.05546342146637366],False
qt,IF ndev <= 13.994999885559082 AND hcmt > 0.08999999985098839 THEN defect = True,[0.2764515071392095],IF nrev > 0.35500000417232513 AND nrev <= 1.9350000023841858 AND age <= 3.034999966621399 THEN defect = True,[0.5576058291319396],False
qt,IF nrev <= 1.2399999499320984 AND age <= 5.81000018119812 AND rsexp > -25.225000381469727 THEN defect = False,[0.18208585185996434],IF age > 3.284999966621399 AND asexp <= 73.2599983215332 AND age > 0.5099999904632568 THEN defect = False,[2.4710854605925636],False
qt,IF rsexp > 27.15499973297119 AND age <= 13.335000038146973 AND nrev > -0.4449999928474426 THEN defect = False,[1.015370620317991],IF age > 4.284999847412109 AND nrev <= 2.34499990940094 AND ndev <= 10.380000114440918 THEN defect = False,[0.1235106702253109],False
qt,IF nrev > 0.7099999934434891 AND age <= 4.924999952316284 AND asexp <= 242.51500701904297 THEN defect = True,[0.1757123216256354],IF asexp <= 227.58499908447266 AND ld <= 220.09000396728516 AND age <= 3.5449999570846558 THEN defect = True,[0.1383238301095614],False
qt,IF rsexp > 84.69499969482422 AND age > 3.375 THEN defect = False,[0.20376634689790935],IF ndev <= 9.839999675750732 THEN defect = False,[0.15158701742248712],False
qt,IF age <= 8.234999656677246 AND rsexp <= 659.4299926757812 AND hcmt > 0.17000000178813934 THEN defect = True,[0.15203315571897885],IF nrev > 0.1600000038743019 AND rtime > -1.1399999856948853 AND age <= 6.990000009536743 THEN defect = True,[0.07570187546658233],False
qt,IF ndev <= 12.980000019073486 AND nrev <= 7.740000009536743 THEN defect = False,[1.1253838308755788],IF age <= 15.934999942779541 AND rsexp > 2007.7950439453125 THEN defect = False,[0.11455536956872592],False
qt,IF ld <= 4.409999847412109 AND app > 0.03500000014901161 AND hcmt <= 12.975000381469727 THEN defect = False,[0.1418219709734166],IF hcmt <= 2.2450000047683716 THEN defect = False,[0.13367747596549204],False
qt,IF la <= 43.69999885559082 AND rsexp > 167.4250030517578 THEN defect = False,[0.6530894799230005],IF ns > 1.5549999475479126 AND rtime > 26.519999504089355 THEN defect = False,[0.18030237674150296],False
qt,IF age > 7.420000076293945 AND rsexp > -9.204999923706055 THEN defect = False,[0.21903475351909962],IF rsexp > 5.129999876022339 AND age > 7.639999866485596 THEN defect = False,[0.1363059945071691],False
qt,IF nrev <= 5.629999876022339 AND rsexp > 1684.8350219726562 THEN defect = False,[0.12003331306447201],IF la <= 287.13999938964844 AND ndev <= 45.36000061035156 AND rsexp > 1595.9550170898438 THEN defect = False,[0.06872721613962206],False
qt,IF rsexp > -516.1650085449219 AND hcmt <= 3.9950000047683716 AND age > -9.994999885559082 THEN defect = False,[0.06786397454678172],IF age > 12.385000228881836 AND age > 27.020000457763672 THEN defect = False,[1.8860618606664863e-23],False
qt,IF age <= 17.97000026702881 AND age <= 18.110000610351562 AND ndev <= 4.1549999713897705 THEN defect = False,[0.2255475833163904],IF nrev <= 1.8650000095367432 AND self > -0.8499999940395355 THEN defect = False,[0.06251035331321553],False
qt,IF age <= 30.05500030517578 AND ndev > 3.1500000953674316 AND ndev > 17.045000076293945 THEN defect = True,[0.21366121636768343],IF ndev > 21.280000686645508 THEN defect = True,[0.38318779920874174],False
qt,IF ndev <= 8.400000095367432 AND hcmt <= 14.855000019073486 THEN defect = False,[0.2553171363851438],IF rsexp > 40.65999984741211 AND age > 11.21999979019165 THEN defect = False,[0.04003383393438109],False
qt,IF rsexp > 1412.7849731445312 AND hcmt <= 7.724999904632568 THEN defect = False,[0.11134297305152134],IF rsexp > 35.09999990463257 AND hcmt <= 4.555000066757202 THEN defect = False,[0.1941196697921046],False
qt,IF rsexp > 582.7850036621094 AND ndev <= 14.710000038146973 THEN defect = False,[0.11723766164026453],IF la <= 62.93000030517578 AND nrev <= 2.6299999952316284 AND age > -1.340000033378601 THEN defect = False,[0.24741304373243678],False
qt,IF age <= 26.8149995803833 AND rsexp > 314.8450012207031 THEN defect = False,[0.14318004503735213],IF ndev <= 6.950000047683716 THEN defect = False,[0.1229906857780615],False
qt,IF age > 1.4599999785423279 AND ndev <= 37.25 AND nrev <= 7.025000095367432 THEN defect = False,[0.34308321255443014],IF age > 7.860000133514404 AND hcmt <= 32.84999942779541 AND nrev <= 10.434999942779541 THEN defect = False,[0.2709180753488963],False
qt,IF rsexp > 64.66999816894531 AND age <= 17.09999942779541 THEN defect = False,[0.7872745465645775],IF rsexp > 69.31999969482422 AND hcmt <= 2.8049999475479126 THEN defect = False,[0.782558679424528],False
qt,IF hcmt <= 5.795000076293945 AND rsawr <= 0.10500000044703484 AND nrev > 0.925000011920929 THEN defect = True,[0.11440126688041044],IF ndev > 18.645000457763672 AND age <= 14.074999809265137 AND hcmt > -2.019999921321869 THEN defect = True,[0.13176547869150948],False
qt,IF ndev <= 6.740000009536743 AND hcmt > 2.965000033378601 AND age <= 36.76499938964844 THEN defect = False,[0.13455727104875106],IF hcmt <= 2.975000023841858 THEN defect = False,[0.25012960697883585],False
qt,IF age <= 8.829999923706055 AND ndev > 3.6950000524520874 AND nrev > 0.7649999856948853 THEN defect = True,[0.04508901665436658],IF age <= 3.534999966621399 AND nrev > 0.39000000059604645 AND ndev > -0.14499999582767487 THEN defect = True,[0.1341537354696795],False
qt,IF ndev > 21.389999389648438 THEN defect = True,[0.13560746403990723],IF hcmt <= 1.0499999523162842 AND ndev > 18.600000381469727 THEN defect = True,[0.24571352451516498],False
qt,IF age > 0.4100000113248825 AND nrev <= 1.2350000143051147 AND hcmt <= 2.690000057220459 THEN defect = False,[0.20272714620946747],IF nrev <= 3.5749999284744263 AND hcmt <= 2.3299999237060547 AND age > -2.4149999618530273 THEN defect = False,[0.35671346997234127],False
qt,IF age > 14.320000171661377 AND nrev <= 4.485000133514404 THEN defect = False,[1.0381435289694738e-23],IF age > 15.46999979019165 AND nrev <= 4.0350000858306885 THEN defect = False,[1.245982436485646e-23],False
qt,IF ld <= 5.18500018119812 THEN defect = False,[0.2341993372376779],IF nrev <= 6.629999876022339 AND rsexp > 2467.64501953125 THEN defect = False,[0.1402862830586868],False
qt,IF ndev > 4.805000066757202 AND rsexp <= 571.9349975585938 AND age <= 25.635000228881836 THEN defect = True,[0.09057200912901289],IF rsexp <= 244.52999877929688 AND age > 5.335000038146973 AND la <= 120.0999984741211 THEN defect = True,[0.26612065916485034],False
qt,IF ndev > 12.49500036239624 AND age <= 15.845000267028809 THEN defect = True,[1.484193976923433e-23],IF age <= 14.235000133514404 AND ndev > 15.174999713897705 THEN defect = True,[1.773157238614776e-23],False
qt,IF rsexp > 1448.655029296875 AND nrev <= 6.265000104904175 THEN defect = False,[0.16263518145981737],IF nd > 1.0449999570846558 THEN defect = False,[0.6386912657140184],False
qt,IF age > 9.625 THEN defect = False,[1.0133905829542198e-23],IF age > 11.565000057220459 THEN defect = False,[2.1692958379568976e-23],False
qt,IF nrev > -0.5349999964237213 AND rsexp <= 2045.9900512695312 AND ndev > 24.49000072479248 THEN defect = True,[0.0852272480740457],IF hcmt > 4.755000114440918 AND age <= 17.545000076293945 AND rsexp <= 3210.5250244140625 THEN defect = True,[0.08159223477169449],False
qt,IF rtime <= 4.009999990463257 AND age <= 5.8450000286102295 AND hcmt <= 2.8649998903274536 THEN defect = False,[0.3606490321366026],IF nrev <= 2.8300000429153442 AND age > -0.5700000077486038 AND rsexp > 315.1750030517578 THEN defect = False,[0.8773375237097895],False
qt,IF ndev > -6.265000104904175 AND age <= 10.865000247955322 THEN defect = True,[0.12937786468171245],IF nrev > 0.32999999821186066 AND app <= 1.4850000143051147 THEN defect = True,[0.2918929556074591],False
qt,IF ndev > 2.9350000619888306 AND age <= 11.09000015258789 THEN defect = True,[1.4570883829530005e-23],IF ndev > -3.6899999380111694 AND rsexp <= 194.55500030517578 AND age <= 20.890000343322754 THEN defect = True,[0.048054752804154256],False
qt,IF age > -6.115000009536743 AND rsexp > 313.49501037597656 THEN defect = False,[0.1638656232953588],IF age > 9.989999771118164 AND hcmt <= 6.734999895095825 THEN defect = False,[4.2856565341827684e-24],False
qt,IF nrev > 4.109999895095825 AND rsexp <= 2791.5050048828125 THEN defect = True,[0.09363586272709923],IF nrev > 1.75 AND hcmt > 7.9649999141693115 AND age <= 8.135000228881836 THEN defect = True,[0.13584639949231683],False
qt,IF nrev > -2.1649999618530273 AND age <= 4.909999847412109 THEN defect = True,[0.3640790973019136],IF ndev > 4.565000057220459 THEN defect = True,[0.15558571722706177],False
qt,IF ndev > 19.614999771118164 AND age <= 14.274999618530273 AND rsexp <= 1213.3599853515625 THEN defect = True,[1.0365681811874289e-23],IF rsexp <= 1295.8150024414062 AND age <= 10.825000286102295 AND ndev > 19.99000072479248 THEN defect = True,[7.94592566181565e-24],False
qt,IF rsexp > 215.25499725341797 THEN defect = False,[0.10671430596747361],IF nrev <= 2.450000047683716 AND rsexp > -270.6600036621094 AND age <= 34.90500068664551 THEN defect = False,[0.11697020164882235],False
qt,IF rsexp > 2246.0150146484375 THEN defect = False,[0.2133517380348769],IF ndev <= 54.0 AND asawr > 0.10500000044703484 AND rtime > 8.869999885559082 THEN defect = False,[0.14705012316963723],False
qt,IF rsexp <= 199.5449981689453 AND ndev <= 3.069999933242798 THEN defect = True,[0.27703119326299114],IF rsexp <= 102.3650016784668 AND age <= 7.840000152587891 AND age <= 9.944999694824219 THEN defect = True,[0.546513308532597],False
qt,IF rsexp <= 1865.635009765625 AND ndev > 35.52000045776367 THEN defect = True,[0.13795448134924243],IF age <= 55.209999084472656 AND nrev > 1.7450000047683716 AND nd <= 48.6299991607666 THEN defect = True,[0.04783190501409543],False
qt,IF rsexp > 14.449999809265137 AND nrev <= 2.2799999713897705 THEN defect = False,[0.3437967642736817],IF age <= 14.829999923706055 AND rsexp > 25.184999465942383 THEN defect = False,[0.2904723581923851],False
qt,IF ndev <= 58.48500061035156 AND age > 11.025000095367432 AND rsexp > 1618.6549682617188 THEN defect = False,[0.22001957080218262],IF ns > 1.6749999523162842 AND ndev <= 45.1200008392334 AND hcmt <= 9.864999771118164 THEN defect = False,[0.08064805977830222],False
qt,IF hcmt > 3.784999966621399 THEN defect = True,[0.10946903068295628],IF rsexp <= 2212.8800048828125 AND ndev > 37.92500114440918 THEN defect = True,[0.09010867943430098],False
qt,IF rsexp > 71.0999984741211 AND age > 0.6949999928474426 THEN defect = False,[0.6308741154416264],IF ndev <= 39.364999771118164 AND hcmt <= 2.5749999284744263 THEN defect = False,[0.13589022195663747],False
qt,IF ndev > 7.484999895095825 THEN defect = True,[0.287160594006772],IF rsexp <= 212.97000122070312 THEN defect = True,[0.31742856650101886],False
qt,IF hcmt <= 2.075000047683716 AND rsawr <= 0.11499999836087227 THEN defect = False,[0.33459337502248565],IF hcmt <= 2.59499990940094 AND rsawr <= 0.13499999791383743 THEN defect = False,[0.11884565832230504],False
qt,IF age > 10.319999694824219 AND rsexp > -54.654998779296875 THEN defect = False,[0.05321393122508669],IF ndev <= 12.53000020980835 AND age > -8.710000038146973 THEN defect = False,[0.4736311671690369],False
qt,IF ld > -693.8049926757812 AND age <= 50.739999771118164 AND ent <= 0.17500000447034836 THEN defect = True,[0.10737879443020303],IF hcmt > 3.980000138282776 AND ndev <= 19.710000038146973 THEN defect = True,[0.2157274777355468],False
qt,IF app <= 2.59499990940094 AND rsexp <= 1605.3499755859375 THEN defect = False,[0.1435951972353686],IF age > 4.075000047683716 THEN defect = False,[0.14095859773617342],False
qt,IF hcmt <= 18.149999618530273 AND rsexp > 2542.364990234375 THEN defect = False,[0.07189735942503889],IF nrev <= 10.289999961853027 AND age > -4.119999885559082 AND ndev <= 31.885000228881836 THEN defect = False,[0.16176600575745786],False
qt,IF asawr > 0.024999999441206455 AND nrev <= 7.7149999141693115 THEN defect = False,[0.27502767233302117],IF rtime > -77.46999740600586 AND ndev <= 32.5049991607666 AND age > 30.545000076293945 THEN defect = False,[0.6208154415238601],False
qt,IF age > 15.78000020980835 AND nrev <= 1.4049999713897705 THEN defect = False,[0.06461431523275883],IF age > 13.335000038146973 AND ndev <= 27.320000648498535 AND nrev <= 1.3949999809265137 THEN defect = False,[0.07093212454812187],False
qt,IF nrev <= 1.8650000095367432 AND rsexp > -369.8350067138672 AND rtime > -9.179999828338623 THEN defect = False,[0.04867005323655186],IF age > 8.28000020980835 AND hcmt <= 3.450000047683716 THEN defect = False,[0.3555017710397321],False
qt,IF age > -5.835000038146973 AND ndev <= 12.519999980926514 THEN defect = False,[1.0755772148078255],IF rsexp > 1483.0449829101562 AND age > -40.224998474121094 THEN defect = False,[0.2872625926608441],False
qt,IF rsexp > 188.48999786376953 AND nd <= 1.949999988079071 THEN defect = True,[0.5002752468158621],IF ent <= 1.340000033378601 AND rtime > 0.3449999988079071 THEN defect = True,[0.36736526836832295],False
