dataset,predrule0,predimprt0,predrule1,predimprt1,same
qt,IF age <= 14.445000171661377 AND app > 1.0450000166893005 AND rsexp <= 1185.364990234375 THEN defect = False,[0.1548709275145603],IF app <= 2.1600000858306885 AND age > 0.24000000208616257 AND app <= 2.950000047683716 THEN defect = False,[0.2726274959716122],False
qt,IF nrev <= 1.0049999952316284 AND ent <= 0.014999999664723873 THEN defect = False,[1.1067152445464184e-23],IF nrev <= 2.1899999380111694 AND asexp > 17.739999771118164 AND asawr <= 0.14000000059604645 THEN defect = False,[0.1100838163672411],False
qt,IF app > 1.975000023841858 AND nrev > 1.0049999952316284 AND nrev > 1.9950000047683716 THEN defect = False,[0.34254448919544594],IF nrev <= 2.59499990940094 AND rsexp > 1331.7849731445312 AND nrev <= 2.0299999713897705 THEN defect = False,[0.1408478688074701],False
qt,IF asawr <= 0.14000000059604645 AND age > 50.760000228881836 AND age > 39.1299991607666 THEN defect = False,[0.3154919871344169],IF asexp <= 598.6000061035156 AND ent <= 0.004999999888241291 AND rsexp <= 440.2200012207031 THEN defect = False,[0.08990676835009019],False
qt,IF ndev <= 15.949999809265137 AND nrev <= 2.165000081062317 AND hcmt <= 2.4550000429153442 THEN defect = False,[0.1016640144139299],IF nrev <= 2.725000023841858 AND la <= 105.64500045776367 AND nrev <= 1.0049999952316284 THEN defect = False,[6.85221038364764e-24],False
qt,IF app > 1.0149999856948853 AND ld > 0.7199999988079071 AND asawr <= 0.10999999940395355 THEN defect = False,[0.10541929642373607],IF app > 1.0850000381469727 AND ent <= 0.004999999888241291 AND la > 1.0199999809265137 THEN defect = False,[0.08716327273918027],False
qt,IF app > 1.9950000047683716 AND app <= 2.009999990463257 THEN defect = False,[0.030647519195277466],IF la <= 65.23500061035156 AND app <= 2.0299999713897705 AND app > 1.9800000190734863 THEN defect = False,[0.12586291597797353],False
qt,IF nrev <= 1.0149999856948853 AND la <= 22.460000038146973 AND asexp <= 1643.655029296875 THEN defect = False,[0.1461833958818913],IF app > 1.975000023841858 AND app <= 2.09499990940094 THEN defect = False,[0.035843542839192104],False
qt,IF ns <= 1.9300000071525574 AND nrev <= 1.0099999904632568 AND ndev > 2.1850000619888306 THEN defect = False,[0.13776271279561877],IF asexp > 1211.6499633789062 AND ns <= 1.8049999475479126 AND rtime > -0.45499999821186066 THEN defect = False,[0.30322800802201233],False
qt,IF app > 1.9950000047683716 AND rsexp <= 593.4049987792969 THEN defect = False,[0.08990119931592083],IF la > 9.989999771118164 THEN defect = False,[0.08372966030420377],False
qt,IF rsexp <= 2163.4749755859375 AND age <= 26.405000686645508 THEN defect = False,[0.11361289491874214],IF app <= 3.009999990463257 AND nrev <= 7.640000104904175 THEN defect = False,[0.1596680468026559],False
qt,IF hcmt <= 3.1950000524520874 AND ndev > 2.9950000047683716 AND ent <= 0.925000011920929 THEN defect = False,[0.13455432905604223],IF age > 13.15999984741211 THEN defect = False,[0.11540539736657991],False
qt,IF app <= 2.9850000143051147 AND ld <= 133.60499954223633 AND app > 2.0049999952316284 THEN defect = True,[0.09777154000558992],IF nrev <= 2.8950001001358032 AND la <= 131.1999969482422 AND nrev > 1.0099999904632568 THEN defect = True,[0.10842363862518953],False
qt,IF ent > 0.36500000953674316 AND la <= 11.825000286102295 THEN defect = False,[0.09659309356001664],IF rsexp <= 717.6900024414062 AND asawr <= 0.06499999947845936 AND rsexp > 76.39500045776367 THEN defect = False,[0.12900042747434495],False
qt,IF rtime > 0.23499999940395355 AND ndev <= 3.9850000143051147 THEN defect = True,[0.07685648733096366],IF ent > 0.6949999928474426 THEN defect = True,[0.18051526980645533],False
qt,IF la > 3.1750000715255737 AND hcmt <= 3.700000047683716 AND hcmt <= 2.2450000047683716 THEN defect = False,[0.09044038929598472],IF hcmt <= 5.115000009536743 AND ndev > 18.4399995803833 THEN defect = False,[0.10161090257563107],False
qt,IF la <= 259.0749969482422 AND nrev <= 1.0049999952316284 THEN defect = False,[4.593274837472233e-24],IF ent <= 0.8050000071525574 AND rtime <= 1.7649999856948853 AND asexp > -105.53499984741211 THEN defect = False,[0.11062680338203],False
qt,IF age > -0.4599999897181988 AND la > 11.304999828338623 AND nrev <= 3.049999952316284 THEN defect = False,[0.17991259188327324],IF ent <= 0.9050000011920929 AND ndev > 2.1450001001358032 AND hcmt <= 4.009999990463257 THEN defect = False,[0.15890920037481496],False
qt,IF ndev > 17.03499984741211 THEN defect = False,[0.11629471008113688],IF la <= 10.414999961853027 AND ent > 0.39000000059604645 THEN defect = False,[0.15017612885992646],False
qt,IF la <= 81.8499984741211 AND ld > 3.5649999380111694 THEN defect = False,[0.12666772679887797],IF ndev > 1.0149999856948853 AND ndev > 3.865000009536743 AND nrev <= 1.0049999952316284 THEN defect = False,[0.11144041504027981],False
qt,IF app <= 1.9850000143051147 AND asexp > 41.02499961853027 AND nrev <= 2.024999976158142 THEN defect = False,[0.11471916407050912],IF rtime > 0.08000000193715096 AND la > 8.929999828338623 AND nd <= 4.569999933242798 THEN defect = False,[0.12386180197911481],False
qt,IF app <= 3.3549998998641968 AND asexp > 27.960000038146973 AND rtime > 0.14500000327825546 THEN defect = False,[0.27684960342007525],IF ent <= 0.024999999441206455 AND rtime > 0.42499999701976776 THEN defect = False,[0.10239337859481216],False
qt,IF nrev <= 1.0149999856948853 AND hcmt > 1.9850000143051147 AND ent <= 0.009999999776482582 THEN defect = False,[9.213420886207099e-24],IF hcmt > 1.975000023841858 AND nrev <= 1.0049999952316284 THEN defect = False,[9.753757451695346e-24],False
qt,IF hcmt > 4.984999895095825 AND la > 1.4200000166893005 THEN defect = False,[0.029604253275034437],IF rsexp <= 2740.9149169921875 AND app > 1.9599999785423279 AND asawr <= 0.044999999925494194 THEN defect = False,[0.11111746842944983],False
qt,IF la > 0.4999999850988388 AND ent <= 0.029999999329447746 AND asexp > 7.684999942779541 THEN defect = False,[0.2775974916381023],IF hcmt > 1.850000023841858 AND ent <= 0.004999999888241291 AND nrev <= 1.0049999952316284 THEN defect = False,[1.0715112337319091e-23],False
qt,IF hcmt > -1.1899999976158142 AND age <= 28.22000026702881 AND app <= 2.0749999284744263 THEN defect = False,[0.11085398972025592],IF ent > 0.004999999888241291 AND ent > 0.4950000047683716 AND la <= 16.125 THEN defect = False,[0.10473017274434092],False
qt,IF asexp > 45.375 AND ent <= 0.009999999776482582 THEN defect = False,[0.09861065337738678],IF ent <= 0.004999999888241291 AND nrev <= 1.0099999904632568 THEN defect = False,[1.0395983519040428e-23],False
qt,IF ent <= 0.024999999441206455 AND nrev <= 1.0099999904632568 THEN defect = False,[4.072691350979387e-24],IF nrev <= 1.0099999904632568 AND ent <= 0.009999999776482582 THEN defect = False,[4.97687594648858e-24],False
qt,IF ndev > 12.444999694824219 AND nrev <= 4.940000057220459 THEN defect = True,[0.10690414809053081],IF ns > 1.5600000023841858 AND rsawr > 0.17500000447034836 AND asexp <= 259.72999572753906 THEN defect = True,[0.23155519561471644],False
qt,IF ns > 1.524999976158142 AND ndev <= 10.240000247955322 THEN defect = False,[0.10398448444574637],IF nrev <= 6.914999961853027 AND ns <= 1.6850000023841858 THEN defect = False,[0.11042416601506089],False
qt,IF nrev <= 2.950000047683716 AND nrev <= 1.0099999904632568 AND ndev > 3.1950000524520874 THEN defect = False,[0.2927116694968882],IF hcmt > 0.45499999821186066 AND age > 6.115000009536743 THEN defect = False,[0.1235782987076058],False
qt,IF rsexp <= 833.489990234375 AND asexp > 3.149999976158142 AND ld > 0.09999999776482582 THEN defect = False,[0.08787999880902203],IF ent <= 0.7649999856948853 AND ld <= 6.980000019073486 AND la > 4.954999923706055 THEN defect = False,[0.08520258635006814],False
qt,IF rtime > 1.149999976158142 AND app <= 2.034999966621399 THEN defect = False,[0.37079090608015336],IF age > 26.8149995803833 AND ent > 0.014999999664723873 AND ent > 0.20499999821186066 THEN defect = False,[0.11494707116846406],False
qt,IF ndev <= 3.625 AND hcmt > 1.899999976158142 THEN defect = False,[0.10529397644523043],IF ent <= 0.004999999888241291 AND nrev <= 1.0149999856948853 AND hcmt > 1.9850000143051147 THEN defect = False,[4.60913867332114e-24],False
qt,IF app > 1.9100000262260437 AND hcmt <= 3.7949999570846558 AND rtime > 0.29999999701976776 THEN defect = False,[0.3131584159330012],IF ndev > 27.15499973297119 AND nrev > 2.9850000143051147 THEN defect = False,[0.09205133427058777],False
qt,IF ent > 0.24499999731779099 AND nrev <= 1.0299999713897705 THEN defect = False,[0.09568187229574114],IF asawr <= 0.06499999947845936 AND hcmt <= 2.990000009536743 AND age > 2.8799999952316284 THEN defect = False,[0.3468602362186014],False
qt,IF la <= 102.91500091552734 AND la <= 54.54499816894531 AND asexp > 80.17000198364258 THEN defect = True,[0.2962029404495695],IF ent > 0.004999999888241291 AND app <= 2.9950000047683716 AND ent <= 0.9150000214576721 THEN defect = True,[0.09043471259044668],False
qt,IF ld > 0.06999999843537807 AND ns <= 1.6449999809265137 AND nrev <= 2.0449999570846558 THEN defect = False,[0.14403974860124313],IF la > -80.31499862670898 AND ndev <= 40.635000228881836 THEN defect = False,[0.09061355590713976],False
qt,IF ld > 3.8700000047683716 AND asexp <= 1148.5700073242188 THEN defect = False,[0.13019870815887324],IF ndev > 4.109999895095825 AND nrev <= 1.0149999856948853 THEN defect = False,[0.11512486089206483],False
qt,IF rtime <= 5.629999876022339 AND ent <= 0.9650000035762787 AND rtime > -1.2249999642372131 THEN defect = True,[0.12440544603377512],IF ent <= 0.7350000143051147 AND ndev > 3.1750000715255737 AND la <= 435.239990234375 THEN defect = True,[0.09034199611521136],False
qt,IF app <= 2.1149998903274536 AND age > 0.1899999976158142 AND app <= 2.975000023841858 THEN defect = False,[0.21251767315326056],IF ns <= 1.5099999904632568 AND ns <= 1.1649999618530273 AND hcmt > 0.925000011920929 THEN defect = False,[0.09776132214428121],False
qt,IF ns <= 1.8799999952316284 AND app <= 2.0149999856948853 THEN defect = False,[0.14414816069221265],IF la > 2.490000009536743 AND la > 6.309999942779541 AND ent <= 0.7150000035762787 THEN defect = False,[0.11949340501458124],False
qt,IF asexp > 25.670000076293945 AND nrev > 2.9100000858306885 AND la <= 89.38500213623047 THEN defect = False,[0.10568819204741975],IF ent > 0.2849999964237213 AND nd <= 12.46500015258789 AND rtime <= 7.7850000858306885 THEN defect = False,[0.10954074007602665],False
qt,IF nrev > 1.0099999904632568 AND app > 1.9900000095367432 AND nrev > 1.9550000429153442 THEN defect = False,[0.10444199510625654],IF app <= 2.990000009536743 AND app > 1.9900000095367432 AND app <= 2.0199999809265137 THEN defect = False,[0.040545213929964075],False
qt,IF asexp > 196.52999877929688 AND nrev <= 10.774999618530273 AND rsawr > 0.06499999947845936 THEN defect = False,[0.1025867674571945],IF ld <= 6.539999961853027 AND rtime > 4.559999942779541 AND nrev > 2.9100000858306885 THEN defect = False,[0.10372218377381824],False
qt,IF nrev <= 1.0049999952316284 AND rsexp > 31.5 THEN defect = False,[0.11885371050484429],IF nd <= 1.7999999523162842 AND ent > 0.044999999925494194 AND ent > 0.4099999964237213 THEN defect = False,[0.08467238597066001],False
qt,IF rsexp <= 480.1649932861328 AND nrev <= 1.0350000262260437 AND nd > 1.5049999952316284 THEN defect = False,[0.10223633957818586],IF rtime > 0.3050000071525574 AND app > 1.9900000095367432 THEN defect = False,[0.12581992190395386],False
qt,IF age > 33.95000076293945 AND ld > 5.5 THEN defect = False,[0.1076611667672056],IF asexp > 16.15999984741211 AND hcmt > 1.9900000095367432 AND asexp <= 274.7050018310547 THEN defect = False,[0.3518270768696623],False
qt,IF age > 1.0 AND ndev > 4.859999895095825 THEN defect = False,[0.096764079445636],IF la > 13.739999771118164 AND rtime > 0.3400000035762787 AND rtime > 0.75 THEN defect = False,[0.27063631316054776],False
qt,IF ndev > 2.0049999952316284 AND ndev > 2.9350000619888306 THEN defect = False,[0.15408792098787324],IF ndev > 1.0649999976158142 AND la <= 83.58499908447266 AND nrev > 2.9700000286102295 THEN defect = False,[0.11017259349269153],False
qt,IF app > 1.9950000047683716 AND rtime > 0.4350000023841858 AND hcmt <= 3.6850000619888306 THEN defect = False,[0.11668852716626721],IF nd <= 16.34999942779541 AND nrev > 1.9950000047683716 THEN defect = False,[0.09699258545905487],False
qt,IF ent <= 0.004999999888241291 AND nrev <= 1.0099999904632568 THEN defect = False,[1.1289765078590301e-23],IF ent <= 0.009999999776482582 AND nrev <= 1.0049999952316284 THEN defect = False,[9.702564934301692e-24],False
qt,IF app > 1.3350000381469727 AND app <= 3.009999990463257 AND app > 1.024999976158142 THEN defect = False,[0.19040362680530756],IF nrev > 1.024999976158142 AND nrev > 1.9850000143051147 AND hcmt <= 11.079999923706055 THEN defect = False,[0.10013059645657889],False
qt,IF la <= 34.0049991607666 AND hcmt > 1.0099999904632568 AND hcmt > 1.975000023841858 THEN defect = False,[0.285807643507968],IF la <= 21.385000228881836 AND asexp > 1.774999976158142 AND ld > 0.1900000050663948 THEN defect = False,[0.11572317508394032],False
qt,IF asexp <= 1059.4100341796875 AND app <= 2.225000023841858 AND app <= 2.9600000381469727 THEN defect = False,[0.11428732945451911],IF app > 1.9950000047683716 AND app <= 2.200000047683716 AND app <= 3.6850000619888306 THEN defect = False,[0.1041348376402369],False
qt,IF app <= 2.1050000190734863 AND app <= 2.7350000143051147 THEN defect = False,[0.10407425512089115],IF ent > 0.06000000052154064 AND ent > 0.3449999988079071 AND la <= 40.60500144958496 THEN defect = False,[0.11868131581645809],False
qt,IF app <= 2.0799999237060547 AND ndev <= 7.194999933242798 THEN defect = False,[0.11841648690606169],IF app <= 2.240000009536743 AND app <= 2.915000081062317 AND la > 0.07500000111758709 THEN defect = False,[0.14890481256542737],False
qt,IF hcmt > 1.1200000047683716 AND hcmt > 1.784999966621399 AND ndev <= 11.855000019073486 THEN defect = False,[0.09417470459063541],IF ent > 0.07499999925494194 AND ld <= 3.7799999713897705 AND ent > 0.32500000298023224 THEN defect = False,[0.09523955080613494],False
qt,IF asawr <= 0.03499999921768904 AND ndev > 2.9950000047683716 THEN defect = False,[0.12592439985050144],IF rsawr <= 0.044999999925494194 AND ns > 1.625 THEN defect = False,[0.10598670550018853],False
qt,IF ndev > -0.48500000685453415 AND app <= 2.990000009536743 AND app <= 2.1850000619888306 THEN defect = False,[0.08195934282391079],IF nrev <= 3.7949999570846558 AND ld > 4.944999933242798 THEN defect = False,[0.10941483595409969],False
qt,IF ent <= 0.9350000023841858 AND age > 0.17000000178813934 AND hcmt > 1.975000023841858 THEN defect = False,[0.11950854455312347],IF app <= 2.024999976158142 AND rsexp > 1170.4500122070312 THEN defect = False,[0.11084451760607252],False
qt,IF ndev > 2.059999942779541 AND asexp <= 197.34500122070312 AND ndev > 4.924999952316284 THEN defect = False,[0.111330784034984],IF ent > 0.004999999888241291 AND ent > 0.22500000149011612 AND self <= 0.6099999994039536 THEN defect = False,[0.1444552863792344],False
qt,IF nrev > 1.0099999904632568 AND app <= 2.3499999046325684 AND nrev > 1.9950000047683716 THEN defect = False,[0.10517868659173209],IF asawr <= 0.044999999925494194 AND app > 1.9850000143051147 AND app <= 2.0049999952316284 THEN defect = False,[0.15343154791097346],False
qt,IF age <= 204.85000610351562 AND rsawr <= 0.10500000044703484 THEN defect = False,[0.11201031199433252],IF rsawr <= 0.4050000011920929 AND rtime <= 15.450000286102295 AND ld > 5.75 THEN defect = False,[0.09679591477928118],False
qt,IF rtime <= 23.59999942779541 AND asexp > 188.66000366210938 THEN defect = False,[0.09843077215651255],IF ent > 0.014999999664723873 AND la <= 100.29999923706055 AND ent > 0.2549999952316284 THEN defect = False,[0.10164458706247274],False
qt,IF ndev > 2.90500009059906 AND ndev > 2.274999976158142 AND ent <= 0.9850000143051147 THEN defect = False,[0.09040156068543864],IF app <= 1.9950000047683716 AND ld > 8.944999694824219 THEN defect = False,[0.09759808203849309],False
qt,IF nrev <= 1.0049999952316284 AND ns <= 1.7599999904632568 AND ld > -35.59499931335449 THEN defect = False,[0.0919311081624069],IF hcmt > 1.965000033378601 AND nrev <= 1.0049999952316284 THEN defect = False,[0.037953702576013354],False
qt,IF asawr > 0.004999999888241291 AND app > 1.9900000095367432 AND app > 1.034999966621399 THEN defect = False,[0.12668714441496015],IF nrev > 2.965000033378601 AND app > 1.9900000095367432 THEN defect = False,[0.11178792416182387],False
qt,IF app <= 2.834999918937683 AND ent <= 0.7849999964237213 AND ent > 0.004999999888241291 THEN defect = False,[0.31760126742797645],IF rsexp <= 2128.875 AND nrev > 1.9950000047683716 THEN defect = False,[0.09440092671398169],False
qt,IF ld > 6.715000152587891 AND ent <= 0.8149999976158142 AND hcmt <= 4.875 THEN defect = False,[0.11518490476139018],IF asexp > 64.6500015258789 AND app <= 2.0049999952316284 THEN defect = False,[0.08893926855184103],False
qt,IF age <= 3.059999942779541 AND ns > 1.274999976158142 AND ent <= 0.9750000238418579 THEN defect = False,[0.08552193674583562],IF la <= 19.855000495910645 AND asexp > 55.614999771118164 AND rsexp > 169.80500030517578 THEN defect = False,[0.09088065526980638],False
